7.000000000000000000e+00,9.461949957698301716e+00,1.278978528599812847e+01,1.728804404940290596e+01,2.336837252313345914e+01,3.158719591524868164e+01,4.269663815058502365e+01,5.771335050611252626e+01,7.801154776856267858e+01,1.054487658726758212e+02
9.768327836988351988e-05,1.339164506192270284e-03,9.181842611672211968e-03,4.198041006636682448e-02,1.439915214340527494e-01,3.952112248700203612e-01,9.041749397360674401e-01,1.773539774473775976e+00,3.044734898470572215e+00,8.368574854055299284e+01
