7.000000000000000000e+00,9.461949957698301716e+00,1.278978528599812847e+01,1.728804404940290596e+01,2.336837252313345914e+01,3.158719591524868164e+01,4.269663815058502365e+01,5.771335050611252626e+01,7.801154776856267858e+01,1.054487658726758212e+02
1.968759285877540436e-07,3.915708133040823824e-06,3.895024711577606188e-05,2.583634289845835393e-04,1.285657459762511428e-03,5.119430065936009591e-03,1.699216825293999381e-02,4.835498541721967164e-02,1.204353001258099826e-01,8.980751103241819067e+01
