7.000000000000000000e+00,9.461949957698301716e+00,1.278978528599812847e+01,1.728804404940290596e+01,2.336837252313345914e+01,3.158719591524868164e+01,4.269663815058502365e+01,5.771335050611252626e+01,7.801154776856267858e+01,1.054487658726758212e+02
7.215871201825742493e-10,1.837537884644876467e-08,2.340270409082463719e-07,1.987543759345426864e-06,1.266312135304041003e-05,6.456050886336337131e-05,2.743620032747165981e-04,9.996460575785823949e-04,3.187782157725342451e-03,8.999545874548347513e+01
