7.000000000000000000e+00,9.461949957698301716e+00,1.278978528599812847e+01,1.728804404940290596e+01,2.336837252313345914e+01,3.158719591524868164e+01,4.269663815058502365e+01,5.771335050611252626e+01,7.801154776856267858e+01,1.054487658726758212e+02
9.664565946983950418e-12,2.874961515315770195e-10,4.277243035607081896e-09,4.243427029662284636e-08,3.158224227004323786e-07,1.880924179656403950e-06,9.337496725823946051e-06,3.974247480276797776e-05,1.480469409867016565e-04,8.999980062933197189e+01
